customer_id,plan_tier,base_mrr,signup_month_idx,industry,region,acquisition_channel,company_size_employees,has_csm,month_idx,tenure_months,current_mrr,status,logins_per_month,active_seats_pct,features_adopted,support_tickets,nps_score,avg_logins,avg_support_tickets,avg_nps,n_expansion_events,n_contraction_events,months_observed,churned,net_mrr_change_pct,expanded,health_class
CUST-10912,Enterprise,3987.53,7,SaaS/Tech,APAC,Inbound/Organic,24,True,21,15,3987.53,churned,37,0.656,11,3,73,24.866666666666667,3.466666666666667,61.8,0,0,15,1,0.0,0,0
CUST-10913,Starter,115.09,9,Education,APAC,Outbound Sales,3,False,13,5,115.09,churned,12,0.282,3,2,67,10.6,1.4,45.6,0,0,5,1,0.0,0,0
CUST-10914,Growth,967.21,15,Healthcare,Europe,Product-Led Trial,77,False,23,9,718.03,active,31,1.0,9,2,71,29.666666666666668,0.6666666666666666,75.55555555555556,0,1,9,0,-25.762760930925037,0,1
CUST-10915,Starter,77.43,14,SaaS/Tech,North America,Partner/Referral,9,False,23,10,102.95,active,15,0.93,12,4,44,28.6,3.8,73.8,1,0,10,0,32.95880149812733,1,2
CUST-10916,Growth,837.07,5,E-commerce,LATAM,Partner/Referral,6,False,18,14,764.03,churned,23,0.851,10,0,93,30.357142857142858,0.5714285714285714,77.85714285714286,0,1,14,1,-8.725674077436782,0,0
CUST-10917,Growth,414.36,19,Manufacturing,APAC,Paid Search,19,False,23,5,414.36,active,21,0.409,3,0,24,15.2,0.4,29.4,0,0,5,0,0.0,0,1
CUST-10918,Growth,818.95,19,Education,North America,Paid Search,26,False,23,5,818.95,active,35,0.799,10,0,59,30.4,0.4,79.8,0,0,5,0,0.0,0,1
CUST-10919,Starter,157.43,18,Manufacturing,Europe,Paid Search,7,False,21,4,157.43,churned,1,0.267,5,2,26,7.75,1.25,39.0,0,0,4,1,0.0,0,0
CUST-10920,Growth,544.36,21,FinTech,APAC,Paid Search,3,False,23,3,544.36,active,39,0.912,10,0,83,44.333333333333336,0.6666666666666666,89.33333333333333,0,0,3,0,0.0,0,1
CUST-10921,Starter,141.31,2,Healthcare,North America,Paid Search,11,False,14,13,141.31,churned,27,0.88,5,0,88,26.923076923076923,0.0,62.61538461538461,0,0,13,1,0.0,0,0
CUST-10922,Growth,905.67,9,Healthcare,APAC,Paid Search,15,False,23,15,1195.09,active,49,1.0,10,1,100,33.46666666666667,0.8,81.26666666666667,1,0,15,0,31.956452129362788,1,2
CUST-10923,Enterprise,6084.12,9,Healthcare,Europe,Outbound Sales,71,True,23,15,7667.52,active,37,0.807,8,0,89,24.133333333333333,0.4666666666666667,70.66666666666667,1,0,15,0,26.025127709512642,1,2
CUST-10924,Growth,719.31,3,Education,Europe,Partner/Referral,32,False,23,21,719.31,active,23,0.514,7,3,45,26.095238095238095,1.2380952380952381,55.38095238095238,0,0,21,0,0.0,0,1
CUST-10925,Growth,208.03,5,Media,Europe,Paid Search,8,False,12,8,208.03,churned,23,0.781,7,1,50,28.375,0.625,67.125,0,0,8,1,0.0,0,0
CUST-10926,Enterprise,2145.73,16,FinTech,North America,Inbound/Organic,7,True,23,8,2145.73,active,34,0.611,6,2,39,30.625,2.625,55.375,0,0,8,0,0.0,0,1
CUST-10927,Enterprise,3879.31,6,Professional Services,Europe,Product-Led Trial,2,True,23,18,5570.6,active,20,0.629,7,1,44,30.11111111111111,0.6666666666666666,69.05555555555556,2,0,18,0,43.59770165312904,1,2
CUST-10928,Starter,61.01,10,SaaS/Tech,North America,Partner/Referral,28,False,23,14,79.97,active,19,0.641,4,0,44,22.642857142857142,0.7857142857142857,61.714285714285715,1,0,14,0,31.076872643828885,1,2
CUST-10929,Growth,241.81,15,SaaS/Tech,APAC,Outbound Sales,27,False,23,9,241.81,active,16,0.493,4,0,56,19.666666666666668,1.7777777777777777,54.666666666666664,0,0,9,0,0.0,0,1
CUST-10930,Starter,175.8,1,Professional Services,MEA,Outbound Sales,55,False,1,1,175.8,churned,5,0.383,3,0,64,5.0,0.0,64.0,0,0,1,1,0.0,0,0
CUST-10931,Enterprise,5733.1,4,SaaS/Tech,APAC,Partner/Referral,112,True,23,20,5733.1,active,12,0.131,1,0,14,6.65,0.85,16.7,0,0,20,0,0.0,0,1
CUST-10932,Enterprise,3557.57,12,Education,Europe,Outbound Sales,21,True,23,12,3557.57,active,37,0.713,9,1,55,29.083333333333332,1.4166666666666667,76.66666666666667,0,0,12,0,0.0,0,1
CUST-10933,Growth,909.73,6,E-commerce,Europe,Paid Search,19,False,23,18,1227.42,active,14,0.401,4,0,49,26.0,0.16666666666666666,57.0,1,0,18,0,34.921350290745615,1,2
CUST-10934,Growth,468.78,6,SaaS/Tech,North America,Inbound/Organic,6,False,10,5,468.78,churned,8,0.082,3,2,16,8.6,1.8,21.8,0,0,5,1,0.0,0,0
CUST-10935,Starter,127.27,19,SaaS/Tech,North America,Paid Search,24,True,19,1,127.27,churned,26,0.71,8,1,58,26.0,1.0,58.0,0,0,1,1,0.0,0,0
CUST-10936,Starter,132.1,13,Education,North America,Paid Search,10,False,23,11,132.1,active,3,0.657,5,1,71,20.181818181818183,1.0,59.18181818181818,0,0,11,0,0.0,0,1
CUST-10937,Growth,323.72,3,Manufacturing,APAC,Product-Led Trial,7,False,3,1,323.72,churned,7,0.641,6,0,70,7.0,0.0,70.0,0,0,1,1,0.0,0,0
CUST-10938,Starter,161.13,6,FinTech,Europe,Partner/Referral,30,False,23,18,161.13,active,26,0.747,9,2,72,22.38888888888889,0.4444444444444444,50.55555555555556,0,0,18,0,0.0,0,1
CUST-10939,Starter,105.43,7,Media,Europe,Outbound Sales,26,False,23,17,105.43,active,20,0.731,5,0,95,33.705882352941174,0.5882352941176471,79.41176470588235,0,0,17,0,0.0,0,1
CUST-10940,Growth,269.21,17,Manufacturing,Europe,Outbound Sales,8,False,22,6,269.21,churned,16,0.528,7,2,56,21.0,1.3333333333333333,60.833333333333336,0,0,6,1,0.0,0,0
CUST-10941,Starter,75.58,2,Professional Services,Europe,Inbound/Organic,74,False,23,22,69.67,active,22,0.86,9,4,72,32.81818181818182,2.9545454545454546,70.22727272727273,1,1,22,0,-7.819528975919551,0,1
CUST-10942,Starter,66.63,11,Education,LATAM,Inbound/Organic,50,False,11,1,66.63,churned,39,0.754,10,0,63,39.0,0.0,63.0,0,0,1,1,0.0,0,0
CUST-10943,Growth,579.3,9,Healthcare,APAC,Partner/Referral,26,False,19,11,371.75,churned,4,0.126,3,4,22,6.909090909090909,3.909090909090909,22.09090909090909,0,2,11,1,-35.82772311410322,0,0
CUST-10944,Starter,179.43,12,Education,North America,Paid Search,9,False,20,9,179.43,churned,18,0.548,5,3,58,23.333333333333332,3.3333333333333335,59.44444444444444,0,0,9,1,0.0,0,0
CUST-10945,Growth,779.65,15,Manufacturing,Europe,Outbound Sales,49,False,17,3,779.65,churned,37,0.873,10,1,69,33.666666666666664,0.6666666666666666,80.0,0,0,3,1,0.0,0,0
CUST-10946,Enterprise,2201.75,11,Manufacturing,APAC,Paid Search,15,True,23,13,2852.76,active,12,0.345,4,2,35,10.923076923076923,2.769230769230769,28.076923076923077,2,0,13,0,29.56784376064495,1,2
CUST-10947,Enterprise,4845.28,12,E-commerce,LATAM,Inbound/Organic,143,True,23,12,4845.28,active,29,0.599,8,0,80,30.833333333333332,0.08333333333333333,78.91666666666667,0,0,12,0,0.0,0,1
CUST-10948,Enterprise,5111.59,8,E-commerce,Europe,Outbound Sales,142,True,23,16,8377.42,active,35,0.897,9,0,60,27.0,0.25,59.3125,3,0,16,0,63.890687633397825,1,2
CUST-10949,Starter,123.63,12,FinTech,APAC,Inbound/Organic,60,False,13,2,123.63,churned,37,0.535,5,3,50,26.5,2.0,34.0,0,0,2,1,0.0,0,0
CUST-10950,Starter,178.75,19,SaaS/Tech,North America,Partner/Referral,4,False,19,1,178.75,churned,19,0.167,3,1,33,19.0,1.0,33.0,0,0,1,1,0.0,0,0
CUST-10951,Starter,93.43,1,Media,Europe,Paid Search,14,False,23,23,52.69,active,26,0.829,6,3,43,25.82608695652174,2.4782608695652173,59.65217391304348,0,3,23,0,-43.60483784651611,0,1
CUST-10952,Growth,444.3,3,Professional Services,LATAM,Partner/Referral,81,False,9,7,403.0,churned,37,0.769,10,0,50,28.0,0.14285714285714285,65.71428571428571,0,1,7,1,-9.295521044339413,0,0
CUST-10953,Starter,68.76,12,Media,Europe,Paid Search,13,True,23,12,68.76,active,17,0.409,7,0,55,13.333333333333334,2.25,43.416666666666664,0,0,12,0,0.0,0,1
CUST-10954,Starter,180.36,10,Healthcare,North America,Product-Led Trial,4,False,23,14,180.36,active,46,1.0,11,1,87,33.857142857142854,0.5,78.92857142857143,0,0,14,0,0.0,0,1
CUST-10955,Starter,167.52,13,FinTech,Europe,Paid Search,6,False,22,10,136.44,churned,4,0.324,4,1,54,22.0,0.6,48.3,0,1,10,1,-18.553008595988548,0,0
CUST-10956,Growth,484.07,9,E-commerce,North America,Partner/Referral,14,False,23,15,417.95,active,25,0.382,5,2,40,10.466666666666667,2.0,40.06666666666667,0,1,15,0,-13.659181523333402,0,1
CUST-10957,Growth,413.47,18,FinTech,North America,Product-Led Trial,5,True,23,6,413.47,active,17,0.443,4,3,52,11.333333333333334,4.666666666666667,30.333333333333332,0,0,6,0,0.0,0,1
CUST-10958,Starter,155.34,11,E-commerce,APAC,Inbound/Organic,41,False,21,11,155.34,churned,14,0.532,7,4,37,24.09090909090909,0.8181818181818182,52.09090909090909,0,0,11,1,0.0,0,0
CUST-10959,Growth,672.45,18,Education,LATAM,Product-Led Trial,10,True,19,2,672.45,churned,23,0.559,4,4,52,20.0,4.0,49.5,0,0,2,1,0.0,0,0
CUST-10960,Growth,828.48,7,Education,Europe,Paid Search,20,False,23,17,828.48,active,15,0.733,8,3,48,23.941176470588236,3.4705882352941178,55.470588235294116,0,0,17,0,0.0,0,1
CUST-10961,Enterprise,3412.18,3,Education,Europe,Inbound/Organic,110,True,5,3,3412.18,churned,22,0.572,10,0,56,26.333333333333332,0.3333333333333333,48.333333333333336,0,0,3,1,0.0,0,0
CUST-10962,Starter,182.28,1,Media,North America,Outbound Sales,46,False,6,6,182.28,churned,16,0.381,5,2,56,17.5,1.0,51.833333333333336,0,0,6,1,0.0,0,0
CUST-10963,Growth,904.88,8,FinTech,APAC,Outbound Sales,91,False,8,1,904.88,churned,40,0.683,11,3,85,40.0,3.0,85.0,0,0,1,1,0.0,0,0
CUST-10964,Starter,132.68,8,Professional Services,North America,Partner/Referral,94,False,23,16,132.68,active,7,0.25,5,0,21,18.5,1.3125,38.5625,0,0,16,0,0.0,0,1
CUST-10965,Enterprise,3007.93,16,SaaS/Tech,North America,Product-Led Trial,20,True,21,6,3007.93,churned,14,0.319,5,0,47,19.333333333333332,1.0,42.833333333333336,0,0,6,1,0.0,0,0
CUST-10966,Starter,167.93,13,FinTech,North America,Paid Search,27,False,23,11,187.18,active,6,0.597,8,2,75,21.90909090909091,0.6363636363636364,72.72727272727273,1,0,11,0,11.463109629012088,1,2
CUST-10967,Starter,139.51,18,Media,North America,Product-Led Trial,3,False,18,1,139.51,churned,24,0.42,5,0,54,24.0,0.0,54.0,0,0,1,1,0.0,0,0
CUST-10968,Enterprise,1383.21,17,SaaS/Tech,Europe,Inbound/Organic,4,True,23,7,1383.21,active,39,0.692,9,2,80,33.285714285714285,2.857142857142857,80.57142857142857,0,0,7,0,0.0,0,1
CUST-10969,Starter,165.75,1,FinTech,LATAM,Inbound/Organic,51,False,2,2,165.75,churned,26,0.988,8,0,82,27.5,0.0,84.0,0,0,2,1,0.0,0,0
CUST-10970,Enterprise,3124.53,0,Education,North America,Inbound/Organic,16,True,23,24,3340.69,active,14,0.313,3,4,36,10.416666666666666,2.8333333333333335,36.75,1,0,24,0,6.9181604913378925,1,2
CUST-10971,Starter,135.97,9,Media,Europe,Outbound Sales,17,False,23,15,118.64,churned,23,0.44,7,5,70,19.866666666666667,2.2666666666666666,53.0,1,2,15,1,-12.745458557034638,0,0
CUST-10972,Enterprise,7705.38,7,Education,Europe,Paid Search,7,True,23,17,12996.13,active,53,1.0,10,0,100,32.88235294117647,1.5294117647058822,80.94117647058823,2,0,17,0,68.66306398905698,1,2
CUST-10973,Starter,188.88,2,SaaS/Tech,APAC,Partner/Referral,22,False,5,4,149.41,churned,21,0.538,6,3,8,23.25,4.25,57.75,0,1,4,1,-20.89686573485811,0,0
CUST-10974,Enterprise,7760.39,5,E-commerce,APAC,Paid Search,7,True,23,19,6705.23,active,0,0.05,2,7,0,5.052631578947368,5.526315789473684,12.578947368421053,0,1,19,0,-13.596739339131162,0,1
CUST-10975,Enterprise,3029.47,17,Education,North America,Partner/Referral,25,True,23,7,3029.47,active,30,0.511,8,3,62,25.714285714285715,2.857142857142857,75.28571428571429,0,0,7,0,0.0,0,1
CUST-10976,Enterprise,7328.8,17,Healthcare,North America,Outbound Sales,6,True,23,7,7328.8,active,37,0.703,8,0,87,32.57142857142857,0.8571428571428571,77.28571428571429,0,0,7,0,0.0,0,1
CUST-10977,Growth,672.49,17,E-commerce,APAC,Inbound/Organic,72,False,23,7,710.66,active,24,0.523,7,1,68,19.571428571428573,2.142857142857143,48.57142857142857,1,1,7,0,5.675920831536523,0,1
CUST-10978,Enterprise,3169.06,5,Manufacturing,APAC,Inbound/Organic,63,True,23,19,6284.42,active,32,0.913,8,0,57,36.31578947368421,0.47368421052631576,83.05263157894737,3,0,19,0,98.30549121821613,1,2
CUST-10979,Starter,125.23,15,Manufacturing,MEA,Outbound Sales,144,False,15,1,125.23,churned,38,0.812,6,0,58,38.0,0.0,58.0,0,0,1,1,0.0,0,0
CUST-10980,Starter,185.35,18,Professional Services,North America,Inbound/Organic,49,False,23,6,185.35,active,31,0.707,7,0,86,22.5,0.0,71.33333333333333,0,0,6,0,0.0,0,1
CUST-10981,Starter,71.84,12,Healthcare,Europe,Product-Led Trial,9,False,12,1,71.84,churned,17,0.618,6,1,80,17.0,1.0,80.0,0,0,1,1,0.0,0,0
CUST-10982,Starter,91.74,15,E-commerce,North America,Paid Search,64,False,23,9,111.21,active,28,0.608,7,3,69,24.666666666666668,1.0,64.44444444444444,1,0,9,0,21.223021582733814,1,2
CUST-10983,Starter,118.82,9,Professional Services,LATAM,Partner/Referral,10,False,23,15,139.13,active,18,0.323,4,1,40,16.8,0.6666666666666666,45.53333333333333,1,0,15,0,17.093081972731866,1,2
CUST-10984,Starter,125.5,8,Healthcare,Europe,Partner/Referral,20,False,23,16,125.5,active,11,0.598,5,0,52,32.25,0.8125,71.25,0,0,16,0,0.0,0,1
CUST-10985,Enterprise,1025.59,17,Manufacturing,Europe,Product-Led Trial,2,True,23,7,1025.59,active,25,0.731,4,5,72,18.285714285714285,3.142857142857143,56.142857142857146,0,0,7,0,0.0,0,1
CUST-10986,Starter,54.67,2,Healthcare,APAC,Inbound/Organic,62,False,4,3,54.67,churned,18,0.942,8,4,53,17.333333333333332,2.6666666666666665,40.666666666666664,0,0,3,1,0.0,0,0
CUST-10987,Enterprise,1487.83,10,FinTech,North America,Outbound Sales,12,True,23,14,1661.12,active,30,0.642,10,0,62,23.428571428571427,0.35714285714285715,56.642857142857146,2,0,14,0,11.647163990509666,1,2
CUST-10988,Growth,737.19,11,Media,North America,Partner/Referral,20,False,23,13,583.02,active,24,0.851,12,0,68,33.0,0.9230769230769231,75.07692307692308,0,2,13,0,-20.91319741179344,0,1
CUST-10989,Enterprise,4846.0,8,FinTech,Europe,Product-Led Trial,30,True,23,16,5241.47,active,7,0.606,7,0,47,28.25,0.4375,62.75,1,0,16,0,8.160751134956671,1,2
CUST-10990,Growth,888.64,9,Education,Europe,Paid Search,2,False,12,4,888.64,churned,33,0.657,5,2,97,28.0,1.5,75.0,0,0,4,1,0.0,0,0
CUST-10991,Growth,447.72,8,SaaS/Tech,Europe,Partner/Referral,18,True,23,16,447.72,active,25,0.706,7,1,72,27.75,1.8125,63.3125,0,0,16,0,0.0,0,1
CUST-10992,Starter,181.34,12,Manufacturing,LATAM,Paid Search,34,True,23,12,181.34,active,29,0.626,8,0,88,30.0,0.25,70.83333333333333,0,0,12,0,0.0,0,1
CUST-10993,Growth,909.15,13,Media,Europe,Inbound/Organic,19,False,13,1,909.15,churned,43,0.915,11,1,78,43.0,1.0,78.0,0,0,1,1,0.0,0,0
CUST-10994,Enterprise,4719.38,0,Manufacturing,MEA,Paid Search,11,True,23,24,6087.29,active,17,0.685,7,0,51,19.416666666666668,0.20833333333333334,52.75,1,0,24,0,28.984951413109343,1,2
CUST-10995,Enterprise,3535.27,14,Professional Services,North America,Paid Search,16,True,23,10,3535.27,active,40,0.686,7,5,30,29.7,1.2,59.1,0,0,10,0,0.0,0,1
CUST-10996,Growth,248.49,21,FinTech,Europe,Inbound/Organic,9,False,23,3,248.49,active,34,0.925,9,0,77,40.333333333333336,0.0,83.33333333333333,0,0,3,0,0.0,0,1
CUST-10997,Growth,776.18,13,SaaS/Tech,APAC,Product-Led Trial,16,False,20,8,1230.52,churned,33,0.743,14,2,60,26.875,0.625,64.375,3,0,8,1,58.53539127521967,1,0
CUST-10998,Growth,325.74,15,Education,LATAM,Inbound/Organic,19,False,23,9,325.74,active,24,0.828,9,0,87,33.333333333333336,0.8888888888888888,82.33333333333333,0,0,9,0,0.0,0,1
CUST-10999,Growth,732.96,2,E-commerce,North America,Inbound/Organic,20,True,10,9,732.96,churned,21,0.823,6,5,53,26.444444444444443,4.222222222222222,61.111111111111114,0,0,9,1,0.0,0,0
CUST-11000,Starter,173.69,6,Healthcare,North America,Product-Led Trial,73,True,23,18,173.69,active,22,0.517,6,1,48,15.5,1.0,47.44444444444444,0,0,18,0,0.0,0,1
CUST-11001,Growth,398.73,8,E-commerce,North America,Paid Search,14,False,18,11,398.73,churned,11,0.421,6,1,14,18.09090909090909,0.6363636363636364,47.54545454545455,0,0,11,1,0.0,0,0
CUST-11002,Growth,891.65,8,Education,North America,Outbound Sales,18,False,23,16,891.65,active,16,0.867,12,2,68,32.1875,1.4375,78.625,0,0,16,0,0.0,0,1
CUST-11003,Starter,177.81,12,Media,Europe,Outbound Sales,35,False,23,12,177.81,active,14,0.628,9,1,48,22.5,0.16666666666666666,52.25,0,0,12,0,0.0,0,1
CUST-11004,Growth,202.33,18,Media,APAC,Partner/Referral,157,False,23,6,202.33,active,25,0.738,7,4,29,18.333333333333332,2.6666666666666665,60.833333333333336,0,0,6,0,0.0,0,1
CUST-11005,Enterprise,2854.77,11,Media,Europe,Partner/Referral,153,True,18,8,2854.77,churned,9,0.659,7,1,36,26.5,0.75,59.375,0,0,8,1,0.0,0,0
CUST-11006,Starter,137.62,10,Media,North America,Paid Search,20,False,21,12,137.62,churned,9,0.506,2,3,34,13.583333333333334,1.1666666666666667,38.0,0,0,12,1,0.0,0,0
CUST-11007,Starter,79.78,7,Education,Europe,Outbound Sales,49,False,9,3,79.78,churned,38,0.494,6,3,67,31.333333333333332,2.0,63.333333333333336,0,0,3,1,0.0,0,0
CUST-11008,Starter,118.53,15,SaaS/Tech,Europe,Inbound/Organic,8,True,23,9,118.53,active,23,0.962,9,0,67,36.111111111111114,0.4444444444444444,80.77777777777777,0,0,9,0,0.0,0,1
CUST-11009,Starter,114.49,14,Professional Services,North America,Paid Search,2,False,14,1,114.49,churned,20,0.751,13,2,96,20.0,2.0,96.0,0,0,1,1,0.0,0,0
CUST-11010,Enterprise,4652.2,7,FinTech,North America,Product-Led Trial,5,True,23,17,8845.94,active,32,0.573,8,0,37,21.764705882352942,0.058823529411764705,69.05882352941177,4,0,17,0,90.14530759640603,1,2
CUST-11011,Growth,709.29,16,E-commerce,APAC,Partner/Referral,24,False,18,3,709.29,churned,26,0.707,10,0,81,27.333333333333332,0.0,71.0,0,0,3,1,0.0,0,0
CUST-11012,Growth,717.83,12,Media,Europe,Paid Search,31,True,23,12,833.81,active,38,0.551,6,0,37,29.583333333333332,1.25,53.583333333333336,1,0,12,0,16.157028822980358,1,2
CUST-11013,Starter,137.87,17,Professional Services,North America,Inbound/Organic,42,False,20,4,98.3,churned,47,0.763,6,1,30,31.0,0.25,41.25,0,1,4,1,-28.70095017045043,0,0
CUST-11014,Starter,198.74,22,E-commerce,North America,Paid Search,36,False,23,2,198.74,active,38,0.884,9,0,48,32.5,0.0,60.0,0,0,2,0,0.0,0,1
CUST-11015,Growth,369.42,2,E-commerce,APAC,Product-Led Trial,238,False,23,22,423.23,active,28,1.0,13,1,75,31.545454545454547,0.4090909090909091,75.31818181818181,1,1,22,0,14.566076552433543,0,1
CUST-11016,Enterprise,6630.62,8,Professional Services,APAC,Partner/Referral,33,True,23,16,9644.31,active,29,0.708,8,0,69,29.9375,0.625,70.1875,2,0,16,0,45.45110411997671,1,2
CUST-11017,Growth,826.64,18,E-commerce,North America,Inbound/Organic,16,True,23,6,663.46,active,28,0.71,7,0,73,27.833333333333332,0.3333333333333333,69.83333333333333,0,1,6,0,-19.740152908158322,0,1
CUST-11018,Starter,97.68,10,E-commerce,North America,Paid Search,102,False,10,1,97.68,churned,10,0.332,5,5,48,10.0,5.0,48.0,0,0,1,1,0.0,0,0
CUST-11019,Starter,186.66,12,SaaS/Tech,MEA,Inbound/Organic,427,True,23,12,186.66,active,36,0.83,8,4,61,30.833333333333332,0.9166666666666666,69.16666666666667,0,0,12,0,0.0,0,1
CUST-11020,Enterprise,1928.02,19,E-commerce,LATAM,Outbound Sales,61,True,23,5,1928.02,active,20,0.773,12,0,83,24.2,0.0,80.8,0,0,5,0,0.0,0,1
CUST-11021,Growth,261.64,19,Healthcare,North America,Product-Led Trial,33,False,20,2,261.64,churned,9,0.584,4,0,54,15.0,0.5,61.5,0,0,2,1,0.0,0,0
CUST-11022,Starter,172.41,10,Manufacturing,Europe,Partner/Referral,73,True,23,14,172.41,active,33,0.809,10,2,61,39.285714285714285,0.7142857142857143,72.0,0,0,14,0,0.0,0,1
CUST-11023,Enterprise,4496.97,18,SaaS/Tech,Europe,Product-Led Trial,9,True,23,6,4496.97,active,20,0.532,9,2,62,19.5,2.8333333333333335,68.0,0,0,6,0,0.0,0,1
CUST-11024,Enterprise,4207.77,12,Healthcare,LATAM,Outbound Sales,13,True,23,12,5996.6,active,50,1.0,13,1,100,39.083333333333336,1.0833333333333333,86.16666666666667,3,0,12,0,42.51254227298545,1,2
CUST-11025,Starter,193.28,13,Media,Europe,Partner/Referral,84,False,23,11,193.28,active,32,0.345,4,1,11,18.0,2.0,37.45454545454545,0,0,11,0,0.0,0,1
CUST-11026,Starter,110.43,3,E-commerce,Europe,Outbound Sales,3,False,23,21,110.43,active,28,0.861,11,0,100,37.61904761904762,0.2857142857142857,82.38095238095238,0,0,21,0,0.0,0,1
CUST-11027,Growth,647.35,17,Manufacturing,APAC,Outbound Sales,106,False,23,7,647.35,active,27,0.665,2,1,63,24.285714285714285,3.2857142857142856,49.857142857142854,0,0,7,0,0.0,0,1
CUST-11028,Starter,163.92,7,Manufacturing,LATAM,Paid Search,18,False,15,9,210.84,churned,33,0.574,4,2,32,22.11111111111111,2.5555555555555554,55.44444444444444,1,0,9,1,28.62371888726209,1,0
CUST-11029,Starter,163.05,19,E-commerce,LATAM,Paid Search,42,False,22,4,148.52,churned,23,0.652,1,2,61,24.5,1.5,64.0,0,1,4,1,-8.911376878258203,0,0
CUST-11030,Starter,125.37,5,SaaS/Tech,Europe,Outbound Sales,25,False,10,6,125.37,churned,17,0.273,4,2,32,19.5,2.3333333333333335,42.833333333333336,0,0,6,1,0.0,0,0
CUST-11031,Starter,130.11,21,FinTech,MEA,Inbound/Organic,18,False,23,3,130.11,active,23,0.599,6,2,37,22.333333333333332,1.6666666666666667,54.333333333333336,0,0,3,0,0.0,0,1
CUST-11032,Growth,474.2,10,Media,North America,Partner/Referral,47,False,23,14,503.46,active,24,0.441,9,1,73,22.0,0.35714285714285715,63.142857142857146,1,1,14,0,6.170392239561365,0,1
CUST-11033,Starter,153.38,13,E-commerce,APAC,Paid Search,16,False,19,7,153.38,churned,0,0.465,3,2,36,11.714285714285714,1.8571428571428572,34.57142857142857,0,0,7,1,0.0,0,0
CUST-11034,Enterprise,1838.32,17,Media,North America,Outbound Sales,512,True,23,7,1838.32,active,53,0.813,11,0,48,31.142857142857142,0.0,66.57142857142857,0,0,7,0,0.0,0,1
CUST-11035,Starter,97.37,0,Healthcare,North America,Outbound Sales,4,False,3,4,97.37,churned,18,0.843,8,0,72,30.75,0.75,67.0,0,0,4,1,0.0,0,0
CUST-11036,Growth,240.36,14,E-commerce,APAC,Product-Led Trial,11,False,23,10,240.36,active,15,0.714,5,0,74,23.8,0.7,61.1,0,0,10,0,0.0,0,1
CUST-11037,Starter,98.02,21,Education,North America,Paid Search,80,False,23,3,98.02,active,47,0.492,5,0,67,31.333333333333332,0.0,65.0,0,0,3,0,0.0,0,1
CUST-11038,Starter,183.35,3,Media,Europe,Paid Search,75,False,23,21,227.3,active,0,0.153,2,1,55,12.19047619047619,1.3333333333333333,43.142857142857146,2,0,21,0,23.97054813198801,1,2
CUST-11039,Starter,162.76,14,SaaS/Tech,Europe,Paid Search,19,True,23,10,217.43,active,18,0.784,7,0,86,32.3,1.2,90.7,1,0,10,0,33.589333988695024,1,2
CUST-11040,Enterprise,4692.47,8,Manufacturing,APAC,Inbound/Organic,16,True,23,16,8043.82,active,37,0.607,4,4,71,21.375,2.375,58.8125,3,0,16,0,71.41974269414614,1,2
CUST-11041,Starter,122.92,9,E-commerce,LATAM,Outbound Sales,30,False,12,4,159.42,churned,37,0.528,5,0,28,32.75,1.25,56.25,1,0,4,1,29.69410999023754,1,0
CUST-11042,Starter,144.91,16,FinTech,North America,Product-Led Trial,71,True,23,8,144.91,active,0,0.05,1,4,20,4.875,1.75,23.75,0,0,8,0,0.0,0,1
CUST-11043,Enterprise,4686.16,15,Healthcare,North America,Product-Led Trial,11,True,23,9,4686.16,active,19,0.178,7,2,47,16.444444444444443,3.3333333333333335,30.77777777777778,0,0,9,0,0.0,0,1
CUST-11044,Enterprise,5247.79,1,SaaS/Tech,North America,Inbound/Organic,30,True,23,23,4329.99,active,20,0.683,7,2,74,23.695652173913043,2.5652173913043477,57.608695652173914,1,1,23,0,-17.489266910451832,0,1
CUST-11045,Growth,761.59,18,Healthcare,APAC,Product-Led Trial,4,False,23,6,761.59,active,39,0.768,10,1,50,35.166666666666664,1.3333333333333333,73.16666666666667,0,0,6,0,0.0,0,1
CUST-11046,Starter,135.02,8,Healthcare,LATAM,Product-Led Trial,25,False,8,1,135.02,churned,28,0.739,8,0,55,28.0,0.0,55.0,0,0,1,1,0.0,0,0
CUST-11047,Starter,112.72,10,Manufacturing,North America,Product-Led Trial,6,False,23,14,112.72,active,46,0.859,8,1,81,31.071428571428573,0.8571428571428571,76.0,0,0,14,0,0.0,0,1
CUST-11048,Enterprise,3305.25,16,Healthcare,Europe,Product-Led Trial,42,True,23,8,3959.67,active,26,0.635,5,0,31,22.0,2.875,56.125,1,1,8,0,19.799410029498528,0,1
CUST-11049,Enterprise,7620.42,21,Professional Services,LATAM,Partner/Referral,12,True,23,3,7620.42,active,25,0.65,6,2,60,29.333333333333332,1.3333333333333333,59.0,0,0,3,0,0.0,0,1
CUST-11050,Growth,631.95,4,E-commerce,Europe,Product-Led Trial,479,False,15,12,631.95,churned,4,0.436,6,0,68,14.916666666666666,0.9166666666666666,44.0,0,0,12,1,0.0,0,0
CUST-11051,Enterprise,5719.31,11,Media,North America,Paid Search,19,True,23,13,8422.35,active,37,0.914,10,0,73,31.53846153846154,0.15384615384615385,75.61538461538461,2,0,13,0,47.26164519845925,1,2
CUST-11052,Starter,88.45,2,Manufacturing,Europe,Outbound Sales,86,False,23,22,107.6,active,22,0.652,4,1,45,27.363636363636363,0.36363636363636365,67.0909090909091,1,0,22,0,21.650650084793657,1,2
