customer_id,plan_tier,region,industry,current_mrr,tenure_months,avg_logins,avg_support_tickets,avg_nps,churned,expanded,health_score_pred,risk_score_0_100,prob_healthy
CUST-10888,Starter,MEA,E-commerce,56.08,4,24.75,1.0,69.25,0,0,1,40.2,0.024057178
CUST-10889,Enterprise,MEA,E-commerce,4878.69,10,13.4,3.4,38.7,0,0,1,10.3,0.051929448
CUST-10890,Growth,LATAM,Professional Services,928.92,22,37.31818181818182,0.5909090909090909,78.13636363636364,0,1,2,4.2,0.83866775
CUST-10891,Growth,North America,Media,531.71,16,37.9375,1.125,87.125,0,0,1,14.9,0.18840905
CUST-10892,Starter,North America,Professional Services,118.57,2,28.5,1.0,73.0,0,0,1,40.8,0.02010348
CUST-10893,Growth,North America,Media,868.2,24,25.25,3.4166666666666665,60.708333333333336,0,0,1,2.2,0.07908614
CUST-10894,Growth,LATAM,Manufacturing,921.52,13,28.307692307692307,0.3846153846153846,71.92307692307692,0,0,1,17.6,0.06653299
CUST-10895,Enterprise,Europe,E-commerce,1459.38,15,18.066666666666663,1.3333333333333333,44.93333333333333,1,0,1,1.1,0.14036395
CUST-10896,Growth,Europe,FinTech,684.83,19,12.894736842105264,0.9473684210526316,31.894736842105264,0,0,1,1.8,0.029700298
CUST-10897,Starter,Europe,SaaS/Tech,151.36,7,30.142857142857142,0.7142857142857143,75.42857142857143,1,1,0,45.4,0.10389419
CUST-10898,Starter,APAC,Professional Services,160.69,5,17.6,0.6,52.8,1,0,0,80.5,0.015462908
CUST-10899,Growth,APAC,Healthcare,497.01,3,28.666666666666668,2.333333333333333,65.33333333333333,0,0,1,35.0,0.00615268
CUST-10900,Starter,North America,Healthcare,121.42,9,26.0,0.3333333333333333,71.77777777777777,1,0,0,56.3,0.033064
CUST-10901,Growth,North America,Education,735.91,9,13.77777777777778,1.2222222222222223,49.333333333333336,0,0,1,14.0,0.058957644
CUST-10902,Growth,APAC,E-commerce,586.02,20,27.25,0.75,65.8,0,1,1,4.3,0.15347938
CUST-10903,Starter,Europe,SaaS/Tech,78.0,8,14.125,2.0,34.75,0,0,1,15.7,0.036765207
CUST-10904,Starter,Europe,FinTech,195.84,3,18.666666666666668,3.333333333333333,55.0,0,0,1,22.7,0.004629339
CUST-10905,Growth,Europe,Professional Services,219.23,5,31.8,0.4,80.8,0,0,1,26.1,0.23053311
CUST-10906,Enterprise,APAC,E-commerce,6145.41,24,16.125,2.2916666666666665,47.5,0,1,2,0.7,0.8966315
CUST-10907,Starter,LATAM,SaaS/Tech,116.13,9,25.444444444444443,0.6666666666666666,69.66666666666667,1,0,0,64.4,0.06788253
CUST-10908,Starter,Europe,E-commerce,118.86,1,23.0,1.0,52.0,1,0,0,99.3,0.0009659655
CUST-10909,Growth,Europe,FinTech,201.66,4,21.5,0.0,62.5,1,0,0,53.9,0.021164805
CUST-10910,Growth,North America,Media,664.58,6,28.5,0.5,71.5,1,0,0,61.7,0.030171497
CUST-10911,Enterprise,APAC,Manufacturing,6130.14,1,27.0,0.0,41.0,1,0,0,98.7,0.0011605534
CUST-10912,Enterprise,APAC,SaaS/Tech,3987.53,15,24.866666666666667,3.466666666666667,61.8,1,0,0,64.7,0.14561829
CUST-10913,Starter,APAC,Education,115.09,5,10.6,1.4,45.6,1,0,0,69.8,0.027899148
CUST-10914,Growth,Europe,Healthcare,718.03,9,29.666666666666668,0.6666666666666666,75.55555555555556,0,0,1,18.5,0.024701176
CUST-10915,Starter,North America,SaaS/Tech,102.95,10,28.6,3.8,73.8,0,1,1,41.1,0.040542796
CUST-10916,Growth,LATAM,E-commerce,764.03,14,30.357142857142858,0.5714285714285714,77.85714285714286,1,0,0,53.0,0.13127053
CUST-10917,Growth,APAC,Manufacturing,414.36,5,15.2,0.4,29.4,0,0,0,70.7,0.0068998174
CUST-10918,Growth,North America,Education,818.95,5,30.4,0.4,79.8,0,0,1,18.6,0.15127599
CUST-10919,Starter,Europe,Manufacturing,157.43,4,7.75,1.25,39.0,1,0,0,86.9,0.0032409735
CUST-10920,Growth,APAC,FinTech,544.36,3,44.333333333333336,0.6666666666666666,89.33333333333333,0,0,1,9.9,0.007909607
CUST-10921,Starter,North America,Healthcare,141.31,13,26.923076923076923,0.0,62.61538461538461,1,0,0,40.2,0.24878947
CUST-10922,Growth,APAC,Healthcare,1195.09,15,33.46666666666667,0.8,81.26666666666667,0,1,2,13.0,0.66684264
CUST-10923,Enterprise,Europe,Healthcare,7667.52,15,24.133333333333333,0.4666666666666667,70.66666666666667,0,1,2,5.0,0.64491993
CUST-10924,Growth,Europe,Education,719.31,21,26.09523809523809,1.238095238095238,55.38095238095238,0,0,1,3.0,0.22680986
CUST-10925,Growth,Europe,Media,208.03,8,28.375,0.625,67.125,1,0,0,71.0,0.06857887
CUST-10926,Enterprise,North America,FinTech,2145.73,8,30.625,2.625,55.375,0,0,1,11.4,0.30334494
CUST-10927,Enterprise,Europe,Professional Services,5570.6,18,30.11111111111111,0.6666666666666666,69.05555555555556,0,1,2,2.0,0.8356292
CUST-10928,Starter,North America,SaaS/Tech,79.97,14,22.642857142857142,0.7857142857142857,61.71428571428572,0,1,2,12.1,0.6961667
CUST-10929,Growth,APAC,SaaS/Tech,241.81,9,19.666666666666668,1.7777777777777777,54.66666666666666,0,0,1,22.8,0.02758755
CUST-10930,Starter,MEA,Professional Services,175.8,1,5.0,0.0,64.0,1,0,0,98.0,0.001168208
CUST-10931,Enterprise,APAC,SaaS/Tech,5733.1,20,6.65,0.85,16.7,0,0,1,1.4,0.027173085
CUST-10932,Enterprise,Europe,Education,3557.57,12,29.08333333333333,1.4166666666666667,76.66666666666667,0,0,1,5.8,0.19363172
CUST-10933,Growth,Europe,E-commerce,1227.42,18,26.0,0.1666666666666666,57.0,0,1,2,7.0,0.7923148
CUST-10934,Growth,North America,SaaS/Tech,468.78,5,8.6,1.8,21.8,1,0,0,88.8,0.007170211
CUST-10935,Starter,North America,SaaS/Tech,127.27,1,26.0,1.0,58.0,1,0,0,94.5,0.005811917
CUST-10936,Starter,North America,Education,132.1,11,20.181818181818183,1.0,59.18181818181818,0,0,0,51.3,0.13051073
CUST-10937,Growth,APAC,Manufacturing,323.72,1,7.0,0.0,70.0,1,0,0,99.7,0.00044099832
CUST-10938,Starter,Europe,FinTech,161.13,18,22.38888888888889,0.4444444444444444,50.55555555555556,0,0,1,4.8,0.24665086
CUST-10939,Starter,Europe,Media,105.43,17,33.705882352941174,0.5882352941176471,79.41176470588235,0,0,1,12.3,0.4316731
CUST-10940,Growth,Europe,Manufacturing,269.21,6,21.0,1.3333333333333333,60.833333333333336,1,0,0,58.8,0.03737161
CUST-10941,Starter,Europe,Professional Services,69.67,22,32.81818181818182,2.9545454545454546,70.22727272727273,0,0,1,12.6,0.05513093
CUST-10942,Starter,LATAM,Education,66.63,1,39.0,0.0,63.0,1,0,0,98.6,0.0021041709
CUST-10943,Growth,APAC,Healthcare,371.75,11,6.909090909090909,3.909090909090909,22.09090909090909,1,0,0,84.9,0.074085996
CUST-10944,Starter,North America,Education,179.43,9,23.33333333333333,3.333333333333333,59.44444444444444,1,0,0,69.7,0.017953796
CUST-10945,Growth,Europe,Manufacturing,779.65,3,33.666666666666664,0.6666666666666666,80.0,1,0,0,64.2,0.030763222
CUST-10946,Enterprise,APAC,Manufacturing,2852.76,13,10.923076923076923,2.769230769230769,28.07692307692308,0,1,1,18.0,0.19700177
CUST-10947,Enterprise,LATAM,E-commerce,4845.28,12,30.83333333333333,0.0833333333333333,78.91666666666667,0,0,1,3.1,0.46584657
CUST-10948,Enterprise,Europe,E-commerce,8377.42,16,27.0,0.25,59.3125,0,1,2,0.8,0.8096047
CUST-10949,Starter,APAC,FinTech,123.63,2,26.5,2.0,34.0,1,0,0,82.2,0.00091551093
CUST-10950,Starter,North America,SaaS/Tech,178.75,1,19.0,1.0,33.0,1,0,0,98.8,0.0004184854
CUST-10951,Starter,Europe,Media,52.69,23,25.82608695652174,2.4782608695652173,59.65217391304348,0,0,1,7.7,0.0936833
CUST-10952,Growth,LATAM,Professional Services,403.0,7,28.0,0.1428571428571428,65.71428571428571,1,0,1,16.2,0.065412946
CUST-10953,Starter,Europe,Media,68.76,12,13.333333333333334,2.25,43.41666666666666,0,0,1,9.9,0.3023518
CUST-10954,Starter,North America,Healthcare,180.36,14,33.857142857142854,0.5,78.92857142857143,0,0,1,8.3,0.12649873
CUST-10955,Starter,Europe,FinTech,136.44,10,22.0,0.6,48.3,1,0,0,68.8,0.050536018
CUST-10956,Growth,North America,E-commerce,417.95,15,10.466666666666669,2.0,40.06666666666667,0,0,1,20.1,0.082446955
CUST-10957,Growth,North America,FinTech,413.47,6,11.333333333333334,4.666666666666667,30.33333333333333,0,0,1,9.6,0.018898271
CUST-10958,Starter,APAC,E-commerce,155.34,11,24.09090909090909,0.8181818181818182,52.09090909090909,1,0,0,56.7,0.096500784
CUST-10959,Growth,LATAM,Education,672.45,2,20.0,4.0,49.5,1,0,0,75.7,0.006559556
CUST-10960,Growth,Europe,Education,828.48,17,23.94117647058824,3.4705882352941178,55.47058823529412,0,0,1,9.9,0.09701138
CUST-10961,Enterprise,Europe,Education,3412.18,3,26.33333333333333,0.3333333333333333,48.333333333333336,1,0,0,68.7,0.0341803
CUST-10962,Starter,North America,Media,182.28,6,17.5,1.0,51.833333333333336,1,0,0,49.7,0.007854335
CUST-10963,Growth,APAC,FinTech,904.88,1,40.0,3.0,85.0,1,0,0,98.9,0.0012793546
CUST-10964,Starter,North America,Professional Services,132.68,16,18.5,1.3125,38.5625,0,0,1,3.0,0.051252846
CUST-10965,Enterprise,North America,SaaS/Tech,3007.93,6,19.33333333333333,1.0,42.833333333333336,1,0,1,40.5,0.017474502
CUST-10966,Starter,North America,FinTech,187.18,11,21.90909090909091,0.6363636363636364,72.72727272727273,0,1,0,52.4,0.12874368
CUST-10967,Starter,North America,Media,139.51,1,24.0,0.0,54.0,1,0,0,99.4,0.0004482034
CUST-10968,Enterprise,Europe,SaaS/Tech,1383.21,7,33.285714285714285,2.857142857142857,80.57142857142857,0,0,1,10.5,0.06936059
CUST-10969,Starter,LATAM,FinTech,165.75,2,27.5,0.0,84.0,1,0,0,81.2,0.0039342167
CUST-10970,Enterprise,North America,Education,3340.69,24,10.416666666666666,2.833333333333333,36.75,0,1,2,1.4,0.6845177
CUST-10971,Starter,Europe,Media,118.64,15,19.866666666666667,2.2666666666666666,53.0,1,0,0,60.7,0.10914617
CUST-10972,Enterprise,Europe,Education,12996.13,17,32.88235294117647,1.5294117647058822,80.94117647058823,0,1,2,0.5,0.91346127
CUST-10973,Starter,APAC,SaaS/Tech,149.41,4,23.25,4.25,57.75,1,0,0,78.1,0.010096573
CUST-10974,Enterprise,APAC,E-commerce,6705.23,19,5.052631578947368,5.526315789473684,12.578947368421051,0,0,1,5.7,0.20819418
CUST-10975,Enterprise,North America,Education,3029.47,7,25.714285714285715,2.857142857142857,75.28571428571429,0,0,1,11.8,0.07100776
CUST-10976,Enterprise,North America,Healthcare,7328.8,7,32.57142857142857,0.8571428571428571,77.28571428571429,0,0,1,10.2,0.12182284
CUST-10977,Growth,APAC,E-commerce,710.66,7,19.571428571428573,2.142857142857143,48.57142857142857,0,0,0,53.1,0.011066112
CUST-10978,Enterprise,APAC,Manufacturing,6284.42,19,36.31578947368421,0.4736842105263157,83.05263157894737,0,1,2,0.6,0.8766274
CUST-10979,Starter,MEA,Manufacturing,125.23,1,38.0,0.0,58.0,1,0,0,99.1,0.0016739081
CUST-10980,Starter,North America,Professional Services,185.35,6,22.5,0.0,71.33333333333333,0,0,1,19.0,0.0638607
CUST-10981,Starter,Europe,Healthcare,71.84,1,17.0,1.0,80.0,1,0,0,99.5,0.0003452195
CUST-10982,Starter,North America,E-commerce,111.21,9,24.666666666666668,1.0,64.44444444444444,0,1,1,33.7,0.04858617
CUST-10983,Starter,LATAM,Professional Services,139.13,15,16.8,0.6666666666666666,45.53333333333333,0,1,2,34.0,0.40701473
CUST-10984,Starter,Europe,Healthcare,125.5,16,32.25,0.8125,71.25,0,0,1,13.9,0.3144476
CUST-10985,Enterprise,Europe,Manufacturing,1025.59,7,18.285714285714285,3.142857142857143,56.142857142857146,0,0,1,5.9,0.022559652
CUST-10986,Starter,APAC,Healthcare,54.67,3,17.333333333333332,2.6666666666666665,40.66666666666666,1,0,0,79.5,0.0057970197
CUST-10987,Enterprise,North America,FinTech,1661.12,14,23.428571428571427,0.3571428571428571,56.642857142857146,0,1,2,4.4,0.6271807
CUST-10988,Growth,North America,Media,583.02,13,33.0,0.9230769230769232,75.07692307692308,0,0,1,12.0,0.11167398
CUST-10989,Enterprise,Europe,FinTech,5241.47,16,28.25,0.4375,62.75,0,1,2,6.9,0.68688464
CUST-10990,Growth,Europe,Education,888.64,4,28.0,1.5,75.0,1,0,0,81.1,0.0110382
CUST-10991,Growth,Europe,SaaS/Tech,447.72,16,27.75,1.8125,63.3125,0,0,1,5.2,0.2172449
CUST-10992,Starter,LATAM,Manufacturing,181.34,12,30.0,0.25,70.83333333333333,0,0,1,5.0,0.40022343
CUST-10993,Growth,Europe,Media,909.15,1,43.0,1.0,78.0,1,0,0,99.1,0.0015271425
CUST-10994,Enterprise,MEA,Manufacturing,6087.29,24,19.416666666666668,0.2083333333333333,52.75,0,1,2,0.9,0.742542
CUST-10995,Enterprise,North America,Professional Services,3535.27,10,29.7,1.2,59.1,0,0,1,5.5,0.11044519
CUST-10996,Growth,Europe,FinTech,248.49,3,40.333333333333336,0.0,83.33333333333333,0,0,1,22.0,0.020813225
CUST-10997,Growth,APAC,SaaS/Tech,1230.52,8,26.875,0.625,64.375,1,1,0,81.2,0.087748304
CUST-10998,Growth,LATAM,Education,325.74,9,33.333333333333336,0.8888888888888888,82.33333333333333,0,0,1,21.6,0.1114803
CUST-10999,Growth,North America,E-commerce,732.96,9,26.444444444444443,4.222222222222222,61.11111111111112,1,0,0,81.6,0.04871525
CUST-11000,Starter,North America,Healthcare,173.69,18,15.5,1.0,47.44444444444444,0,0,2,2.2,0.8069981
CUST-11001,Growth,North America,E-commerce,398.73,11,18.09090909090909,0.6363636363636364,47.54545454545455,1,0,0,56.9,0.043663748
CUST-11002,Growth,North America,Education,891.65,16,32.1875,1.4375,78.625,0,0,1,3.9,0.149131
CUST-11003,Starter,Europe,Media,177.81,12,22.5,0.1666666666666666,52.25,0,0,1,7.0,0.10101562
CUST-11004,Growth,APAC,Media,202.33,6,18.33333333333333,2.6666666666666665,60.833333333333336,0,0,1,25.7,0.025443112
CUST-11005,Enterprise,Europe,Media,2854.77,8,26.5,0.75,59.375,1,0,1,39.0,0.15025991
CUST-11006,Starter,North America,Media,137.62,12,13.583333333333334,1.1666666666666667,38.0,1,0,0,69.2,0.07299281
CUST-11007,Starter,Europe,Education,79.78,3,31.33333333333333,2.0,63.333333333333336,1,0,1,34.5,0.008916867
CUST-11008,Starter,Europe,SaaS/Tech,118.53,9,36.11111111111112,0.4444444444444444,80.77777777777777,0,0,1,5.3,0.07982009
CUST-11009,Starter,North America,Professional Services,114.49,1,20.0,2.0,96.0,1,0,0,97.8,0.004783549
CUST-11010,Enterprise,North America,FinTech,8845.94,17,21.764705882352946,0.0588235294117647,69.05882352941177,0,1,2,0.8,0.89385617
CUST-11011,Growth,APAC,E-commerce,709.29,3,27.33333333333333,0.0,71.0,1,0,0,73.4,0.01202824
CUST-11012,Growth,Europe,Media,833.81,12,29.58333333333333,1.25,53.583333333333336,0,1,2,2.0,0.78356653
CUST-11013,Starter,North America,Professional Services,98.3,4,31.0,0.25,41.25,1,0,0,67.4,0.0103347935
CUST-11014,Starter,North America,E-commerce,198.74,2,32.5,0.0,60.0,0,0,0,76.4,0.004418962
CUST-11015,Growth,APAC,E-commerce,423.23,22,31.545454545454547,0.4090909090909091,75.31818181818181,0,0,1,2.0,0.07041219
CUST-11016,Enterprise,APAC,Professional Services,9644.31,16,29.9375,0.625,70.1875,0,1,2,6.6,0.6393663
CUST-11017,Growth,North America,E-commerce,663.46,6,27.83333333333333,0.3333333333333333,69.83333333333333,0,0,1,17.7,0.083091326
CUST-11018,Starter,North America,E-commerce,97.68,1,10.0,5.0,48.0,1,0,0,98.3,0.00058347295
CUST-11019,Starter,MEA,SaaS/Tech,186.66,12,30.83333333333333,0.9166666666666666,69.16666666666667,0,0,1,2.1,0.14060539
CUST-11020,Enterprise,LATAM,E-commerce,1928.02,5,24.2,0.0,80.8,0,0,1,2.1,0.036552668
CUST-11021,Growth,North America,Healthcare,261.64,2,15.0,0.5,61.5,1,0,0,93.4,0.001150293
CUST-11022,Starter,Europe,Manufacturing,172.41,14,39.285714285714285,0.7142857142857143,72.0,0,0,2,11.4,0.6375921
CUST-11023,Enterprise,Europe,SaaS/Tech,4496.97,6,19.5,2.833333333333333,68.0,0,0,1,6.1,0.06303762
CUST-11024,Enterprise,LATAM,Healthcare,5996.6,12,39.083333333333336,1.0833333333333333,86.16666666666667,0,1,2,2.9,0.8946096
CUST-11025,Starter,Europe,Media,193.28,11,18.0,2.0,37.45454545454545,0,0,1,13.8,0.05206849
CUST-11026,Starter,Europe,E-commerce,110.43,21,37.61904761904762,0.2857142857142857,82.38095238095238,0,0,1,2.1,0.22504027
CUST-11027,Growth,APAC,Manufacturing,647.35,7,24.285714285714285,3.2857142857142856,49.85714285714285,0,0,1,21.8,0.0035576539
CUST-11028,Starter,LATAM,Manufacturing,210.84,9,22.11111111111111,2.555555555555556,55.44444444444444,1,1,0,54.1,0.07902097
CUST-11029,Starter,LATAM,E-commerce,148.52,4,24.5,1.5,64.0,1,0,1,48.7,0.020693816
CUST-11030,Starter,Europe,SaaS/Tech,125.37,6,19.5,2.333333333333333,42.833333333333336,1,0,0,75.0,0.015567633
CUST-11031,Starter,MEA,FinTech,130.11,3,22.33333333333333,1.6666666666666667,54.333333333333336,0,0,1,41.9,0.012949627
CUST-11032,Growth,North America,Media,503.46,14,22.0,0.3571428571428571,63.142857142857146,0,0,1,9.0,0.06967153
CUST-11033,Starter,APAC,E-commerce,153.38,7,11.714285714285714,1.8571428571428568,34.57142857142857,1,0,0,53.1,0.019409128
CUST-11034,Enterprise,North America,Media,1838.32,7,31.142857142857142,0.0,66.57142857142857,0,0,1,13.1,0.09709931
CUST-11035,Starter,North America,Healthcare,97.37,4,30.75,0.75,67.0,1,0,0,78.4,0.025933795
CUST-11036,Growth,APAC,E-commerce,240.36,10,23.8,0.7,61.1,0,0,1,33.6,0.054323927
CUST-11037,Starter,North America,Education,98.02,3,31.33333333333333,0.0,65.0,0,0,1,20.6,0.0045324503
CUST-11038,Starter,Europe,Media,227.3,21,12.19047619047619,1.3333333333333333,43.142857142857146,0,1,2,2.5,0.5876452
CUST-11039,Starter,Europe,SaaS/Tech,217.43,10,32.3,1.2,90.7,0,1,2,4.7,0.69186
CUST-11040,Enterprise,APAC,Manufacturing,8043.82,16,21.375,2.375,58.8125,0,1,2,1.6,0.8244954
CUST-11041,Starter,LATAM,E-commerce,159.42,4,32.75,1.25,56.25,1,1,0,64.9,0.014728649
CUST-11042,Starter,North America,FinTech,144.91,8,4.875,1.75,23.75,0,0,1,6.4,0.025725652
CUST-11043,Enterprise,North America,Healthcare,4686.16,9,16.444444444444443,3.333333333333333,30.77777777777778,0,0,0,51.6,0.032573353
CUST-11044,Enterprise,North America,SaaS/Tech,4329.99,23,23.695652173913043,2.565217391304348,57.60869565217392,0,0,1,1.5,0.31124976
CUST-11045,Growth,APAC,Healthcare,761.59,6,35.166666666666664,1.3333333333333333,73.16666666666667,0,0,1,18.4,0.030987514
CUST-11046,Starter,LATAM,Healthcare,135.02,1,28.0,0.0,55.0,1,0,0,98.9,0.0029421619
CUST-11047,Starter,North America,Manufacturing,112.72,14,31.071428571428573,0.8571428571428571,76.0,0,0,1,21.4,0.19487992
CUST-11048,Enterprise,Europe,Healthcare,3959.67,8,22.0,2.875,56.125,0,0,1,12.2,0.04666538
CUST-11049,Enterprise,LATAM,Professional Services,7620.42,3,29.33333333333333,1.3333333333333333,59.0,0,0,1,13.6,0.014008334
CUST-11050,Growth,Europe,E-commerce,631.95,12,14.916666666666666,0.9166666666666666,44.0,1,0,0,57.6,0.03526323
CUST-11051,Enterprise,North America,Media,8422.35,13,31.53846153846154,0.1538461538461538,75.61538461538461,0,1,2,4.9,0.7687121
CUST-11052,Starter,Europe,Manufacturing,107.6,22,27.363636363636363,0.3636363636363636,67.0909090909091,0,1,2,2.8,0.637674
CUST-11053,Growth,Europe,E-commerce,735.79,23,35.78260869565217,1.2173913043478262,83.1304347826087,0,0,1,1.9,0.3254179
CUST-11054,Starter,North America,Media,72.78,14,30.642857142857142,1.0714285714285714,66.57142857142857,1,0,0,45.8,0.1251293
CUST-11055,Starter,Europe,E-commerce,152.45,1,26.0,2.0,82.0,1,0,0,98.5,0.001919555
CUST-11056,Starter,Europe,Healthcare,110.53,3,30.0,0.6666666666666666,56.333333333333336,1,1,0,50.4,0.02408927
CUST-11057,Starter,North America,Education,96.7,24,18.5,0.9583333333333334,43.91666666666666,0,0,1,2.1,0.07802407
CUST-11058,Starter,APAC,Media,66.65,13,7.153846153846154,2.6153846153846154,23.07692307692308,0,0,1,30.4,0.2728326
CUST-11059,Growth,North America,Healthcare,1014.07,13,35.46153846153846,1.5384615384615383,79.15384615384616,0,1,2,7.2,0.6141132
CUST-11060,Starter,North America,E-commerce,118.02,4,13.5,2.25,32.0,0,0,0,49.6,0.0121359555
CUST-11061,Starter,North America,SaaS/Tech,54.28,2,49.0,0.0,69.5,1,0,0,89.3,0.0025902996
CUST-11062,Growth,North America,Professional Services,873.05,16,16.0625,1.1875,36.75,0,0,1,8.6,0.13993156
CUST-11063,Starter,MEA,Education,175.85,7,35.142857142857146,1.4285714285714286,72.71428571428571,1,1,0,51.6,0.1019925
CUST-11064,Enterprise,APAC,SaaS/Tech,3243.41,11,32.63636363636363,1.818181818181818,63.36363636363637,0,0,1,9.6,0.14586842
CUST-11065,Starter,Europe,FinTech,106.53,8,22.5,0.875,61.375,0,0,1,16.6,0.10353466
CUST-11066,Starter,APAC,Manufacturing,95.27,9,33.0,2.4444444444444446,76.0,0,0,0,57.7,0.08445209
CUST-11067,Starter,Europe,Education,114.92,2,7.5,4.0,46.5,0,0,1,21.8,0.0022482725
CUST-11068,Enterprise,APAC,Media,7704.81,4,30.75,1.5,68.0,1,0,0,57.5,0.025903592
CUST-11069,Enterprise,APAC,SaaS/Tech,1388.83,18,33.666666666666664,0.9444444444444444,67.72222222222223,0,0,1,1.3,0.1665903
CUST-11070,Enterprise,MEA,E-commerce,6294.88,21,29.61904761904762,0.5238095238095238,69.9047619047619,0,1,2,4.5,0.84237725
CUST-11071,Enterprise,Europe,Media,3904.98,3,19.33333333333333,0.6666666666666666,37.333333333333336,0,0,0,62.0,0.0062962286
CUST-11072,Starter,MEA,Professional Services,75.42,12,34.583333333333336,1.25,75.83333333333333,0,0,1,12.8,0.07650385
CUST-11073,Starter,North America,FinTech,167.05,3,14.666666666666666,2.0,38.333333333333336,1,0,0,76.8,0.004163143
CUST-11074,Enterprise,Europe,E-commerce,12432.8,22,35.45454545454545,0.1818181818181818,87.81818181818181,0,1,2,0.3,0.96927756
CUST-11075,Starter,Europe,Manufacturing,66.89,10,28.6,1.6,62.2,0,0,1,16.8,0.09631081
CUST-11076,Starter,North America,SaaS/Tech,81.0,6,13.333333333333334,2.333333333333333,43.66666666666666,1,0,0,86.8,0.005403353
CUST-11077,Enterprise,APAC,FinTech,3517.28,19,3.842105263157895,2.736842105263158,12.421052631578949,0,0,1,2.0,0.11843303
CUST-11078,Starter,Europe,Media,134.9,8,29.375,1.625,63.875,1,0,1,41.3,0.047653206
CUST-11079,Growth,Europe,Healthcare,847.67,1,31.0,1.0,63.0,1,0,0,99.1,0.0017508105
CUST-11080,Starter,North America,Media,100.3,4,36.25,2.25,83.0,1,0,0,70.3,0.03020555
CUST-11081,Starter,LATAM,Healthcare,160.95,21,21.142857142857142,0.8095238095238095,58.523809523809526,0,0,1,7.0,0.22758897
CUST-11082,Growth,North America,Manufacturing,918.78,4,22.5,1.0,52.75,0,1,1,48.1,0.0152320545
CUST-11083,Starter,Europe,SaaS/Tech,119.32,24,21.541666666666668,1.5416666666666667,50.41666666666666,0,0,1,2.4,0.08396729
CUST-11084,Growth,MEA,SaaS/Tech,914.91,3,16.333333333333332,1.3333333333333333,44.0,1,0,0,72.8,0.0023138812
CUST-11085,Starter,North America,Education,75.41,7,33.285714285714285,2.0,73.57142857142857,0,0,1,30.0,0.031995248
CUST-11086,Enterprise,APAC,Manufacturing,6400.99,7,9.0,0.8571428571428571,35.714285714285715,1,0,0,75.1,0.012496078
CUST-11087,Enterprise,Europe,FinTech,4310.16,9,20.77777777777778,0.3333333333333333,62.333333333333336,0,0,1,13.3,0.099971995
CUST-11088,Growth,Europe,Media,976.0,4,23.25,1.75,63.5,1,0,0,56.5,0.0068013924
CUST-11089,Growth,LATAM,E-commerce,910.86,16,25.1875,0.375,67.0625,0,0,1,6.4,0.15180951
CUST-11090,Growth,Europe,Education,460.14,10,30.1,0.5,63.6,1,0,2,14.2,0.59331745
CUST-11091,Growth,North America,Professional Services,465.82,6,23.0,0.0,50.0,1,0,1,8.2,0.042069074
CUST-11092,Growth,APAC,SaaS/Tech,239.11,8,23.0,1.875,49.875,0,0,1,23.4,0.03583111
CUST-11093,Growth,APAC,Healthcare,561.04,16,14.4375,0.9375,40.125,0,0,1,5.6,0.13126883
CUST-11094,Starter,APAC,Media,149.68,6,24.33333333333333,0.6666666666666666,66.66666666666667,0,0,0,67.4,0.04596825
CUST-11095,Growth,Europe,E-commerce,905.39,7,27.142857142857142,0.5714285714285714,67.71428571428571,1,0,0,69.0,0.015639367
CUST-11096,Growth,LATAM,Professional Services,432.98,13,14.307692307692308,1.3076923076923077,45.0,1,0,0,76.6,0.054801706
CUST-11097,Starter,North America,Healthcare,137.54,9,29.11111111111111,1.6666666666666667,74.11111111111111,1,0,0,50.3,0.04406347
CUST-11098,Growth,Europe,FinTech,386.0,8,39.875,1.875,90.125,1,1,0,71.4,0.07362889
CUST-11099,Starter,APAC,Education,108.65,24,37.625,0.875,77.54166666666667,0,1,2,3.2,0.74600077
CUST-11100,Growth,North America,Professional Services,835.83,6,27.33333333333333,0.3333333333333333,72.5,0,0,1,21.4,0.029946513
CUST-11101,Growth,APAC,Healthcare,244.22,2,18.5,0.5,79.5,0,0,1,11.6,0.0026936117
CUST-11102,Enterprise,North America,SaaS/Tech,4878.41,6,24.0,0.1666666666666666,51.66666666666666,0,0,1,5.4,0.043332063
CUST-11103,Growth,MEA,FinTech,844.39,3,30.33333333333333,0.6666666666666666,62.0,0,0,1,45.9,0.00985367
CUST-11104,Starter,North America,E-commerce,152.5,4,47.0,0.25,95.0,0,1,1,25.8,0.039668165
CUST-11105,Starter,North America,Media,169.88,2,13.0,1.5,49.5,1,0,0,89.3,0.001981755
CUST-11106,Growth,North America,FinTech,379.85,12,9.916666666666666,2.6666666666666665,40.66666666666666,1,0,0,72.3,0.04739035
CUST-11107,Enterprise,North America,FinTech,5218.69,7,30.0,0.8571428571428571,80.71428571428571,0,0,1,3.8,0.04068315
CUST-11108,Starter,Europe,SaaS/Tech,156.0,3,23.666666666666668,0.6666666666666666,69.33333333333333,1,0,0,55.3,0.01146564
CUST-11109,Growth,North America,Education,511.49,9,25.77777777777778,0.6666666666666666,63.44444444444444,0,1,0,46.1,0.14673512
CUST-11110,Enterprise,Europe,E-commerce,7281.09,12,29.33333333333333,1.3333333333333333,71.75,0,0,1,6.6,0.21053597
CUST-11111,Starter,North America,SaaS/Tech,187.63,4,25.0,0.0,55.75,0,0,1,20.0,0.007340089
